CUERPO;PROVINCIA;LOCALIDAD;CENTRO;PUESTO;PLAZAS
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18006200-E.O.E. ATARFE;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;7
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597031-EDUCACIÓN INFANTIL;7
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597036-PEDAGOGÍA TERAPÉUTICA;3
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;00597038-EDUCACIÓN PRIMARIA;5
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS;1
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;11597035-MÚSICA (PRIMARIA) - BILINGÜE INGLÉS;1
MAESTROS;GRANADA;ATARFE;18007502-C.E.I.P. FERNANDO DE LOS RÍOS;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;4
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590001-FILOSOFIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;6
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590005-GEOGRAFIA E HISTORIA P.E.S.;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590006-MATEMATICAS P.E.S.;7
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590009-DIBUJO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590010-FRANCES P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590011-INGLES P.E.S.;8
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590019-TECNOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590058-APOYO AL AREA DE LENGUA Y C. SOCIALES;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590061-ECONOMIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590101-ADMINISTRACION DE EMPRESAS P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590107-INFORMATICA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590222-PROC. GESTIÓN ADMINISTRATIVA;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00590803-CULTURA CLASICA P.E.S.;1
MAESTROS;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00597041-PROGRAMAS CUALIFICACIÓN PROF. INICIAL;1
MAESTROS;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;00597060-PEDAGOGÍA TERAPÉUTICA ESO;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;11590007-FISICA Y QUIMICA (INGLES) P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;11590016-MUSICA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;11590017-EDUCACION FISICA (INGLES) P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;ATARFE;18009407-I.E.S. VEGA DE ATARFE;11590019-TECNOLOGIA (INGLES) P.E.S.;2
MAESTROS;GRANADA;ATARFE;18500759-S.E.P. MARIANA PINEDA;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;ATARFE;18500759-S.E.P. MARIANA PINEDA;00597038-EDUCACIÓN PRIMARIA;1
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597APO-APOYO COMPENSACION;1
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597031-EDUCACIÓN INFANTIL;7
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597032-LENGUA EXTRANJERA-INGLÉS;3
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597034-EDUCACIÓN FÍSICA;3
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597035-MÚSICA;1
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;ATARFE;18601989-C.E.I.P. ATALAYA;00597038-EDUCACIÓN PRIMARIA;10
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597APO-APOYO COMPENSACION;1
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597035-MÚSICA;1
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;ATARFE;18601990-C.E.I.P. MEDINA ELVIRA;00597038-EDUCACIÓN PRIMARIA;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590005-GEOGRAFIA E HISTORIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590006-MATEMATICAS P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590009-DIBUJO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590010-FRANCES P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590011-INGLES P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590016-MUSICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590019-TECNOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00590107-INFORMATICA P.E.S.;1
MAESTROS;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;00597060-PEDAGOGÍA TERAPÉUTICA ESO;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;11590007-FISICA Y QUIMICA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BARRIO DE LA VEGA;18000854-I.E.S. LOS CAHORROS;11590017-EDUCACION FISICA (INGLES) P.E.S.;1
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;00597031-EDUCACIÓN INFANTIL;5
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;00597035-MÚSICA;1
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;00597038-EDUCACIÓN PRIMARIA;4
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS;1
MAESTROS;GRANADA;BARRIO DE LA VEGA;18006509-C.E.I.P. LOS LLANOS;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;3
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;00597035-MÚSICA;1
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;00597036-PEDAGOGÍA TERAPÉUTICA;1
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;00597038-EDUCACIÓN PRIMARIA;5
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;11597034-EDUC. FISICA (PRIMARIA)- BILINGÜE INGLÉS;1
MAESTROS;GRANADA;BAZA;18000982-C.E.I.P. SAN JOSÉ DE CALASANZ;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;1
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597031-EDUCACIÓN INFANTIL;7
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597032-LENGUA EXTRANJERA-INGLÉS;3
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597033-LENGUA EXTRANJERA-FRANCÉS;1
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597034-EDUCACIÓN FÍSICA;2
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597035-MÚSICA;1
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;00597038-EDUCACIÓN PRIMARIA;5
MAESTROS;GRANADA;BAZA;18001020-C.E.I.P. CIUDAD DE BAZA;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597APO-APOYO COMPENSACION;1
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597032-LENGUA EXTRANJERA-INGLÉS;2
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597035-MÚSICA;1
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597036-PEDAGOGÍA TERAPÉUTICA;2
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597037-AUDICIÓN Y LENGUAJE;1
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;00597038-EDUCACIÓN PRIMARIA;3
MAESTROS;GRANADA;BAZA;18001032-C.E.I.P. FRANCISCO DE VELASCO;11597038-EDUCACIÓN PRIMARIA - BILINGÜE INGLÉS;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590001-FILOSOFIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;4
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590005-GEOGRAFIA E HISTORIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590006-MATEMATICAS P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590007-FISICA Y QUIMICA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590009-DIBUJO P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590010-FRANCES P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590011-INGLES P.E.S.;6
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590016-MUSICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590017-EDUCACION FISICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590019-TECNOLOGIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590101-ADMINISTRACION DE EMPRESAS P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590105-FORMACION Y ORIENTACION LABORAL P.E.S.;4
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590107-INFORMATICA P.E.S.;4
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590108-INTERVENCION SOCIOCOMUNITARIA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590111-ORG. Y PROCESOS MANTEN. VEHICULOS P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590116-PROCESOS INDUSTRIA ALIMENTARIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590117-PROC. DIAG. CLIN. Y PROD. ORTOPR. P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590118-PROCESOS SANITARIOS P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590125-SIST. ELECTROTECNICOS Y AUTOM. P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590206-INSTALACIONES ELECTROTÉCNICAS;6
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590214-OPERAC. Y EQU. ELAB. PROD. ALIMENTOS;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590219-PROC.DIAG.CLIN. Y ORTOPROTESICOS;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590220-PROC. SANITARIOS Y ASISTENCIALES;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590222-PROC. GESTIÓN ADMINISTRATIVA;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590225-SERVICIOS A LA COMUNIDAD;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590227-SISTEMAS Y APLIC. INFORMÁTICOS;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590231-EQUIPOS ELECTRÓNICOS;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00590803-CULTURA CLASICA P.E.S.;1
MAESTROS;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00597060-PEDAGOGÍA TERAPÉUTICA ESO;2
PROFESORES ESPECIALISTAS SECT.SING.F.P.;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;00598004-MANTENIMIENTO DE VEHÍCULOS;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;11590006-MATEMATICAS (INGLES) P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;11590017-EDUCACION FISICA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;11590061-ECONOMIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001123-I.E.S. PEDRO JIMÉNEZ MONTOYA;11590222-PROC. GESTIÓN ADMINISTRATIVA (INGLÉS);1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590001-FILOSOFIA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590005-GEOGRAFIA E HISTORIA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590006-MATEMATICAS P.E.S.;6
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590007-FISICA Y QUIMICA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590008-BIOLOGIA Y GEOLOGIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590009-DIBUJO P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590010-FRANCES P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590011-INGLES P.E.S.;5
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590016-MUSICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590017-EDUCACION FISICA P.E.S.;6
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590018-ORIENTACIÓN EDUCATIVA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590019-TECNOLOGIA P.E.S.;3
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590061-ECONOMIA P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590107-INFORMATICA P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590222-PROC. GESTIÓN ADMINISTRATIVA;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00590803-CULTURA CLASICA P.E.S.;1
MAESTROS;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;00597060-PEDAGOGÍA TERAPÉUTICA ESO;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;11590001-FILOSOFIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.;2
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;11590007-FISICA Y QUIMICA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;11590009-DIBUJO (INGLES) P.E.S.;1
PROFESORES DE ENSEÑANZA SECUNDARIA;GRANADA;BAZA;18001147-I.E.S. JOSÉ DE MORA;11590017-EDUCACION FISICA (INGLES) P.E.S.;3
PROFESORES ESCUELAS OFICIALES DE IDIOMAS;GRANADA;BAZA;18007149-E.O.I. IBN AL-QAYSI AL-BASTI;00592008-FRANCES P.E.O.I.;1
PROFESORES ESCUELAS OFICIALES DE IDIOMAS;GRANADA;BAZA;18007149-E.O.I. IBN AL-QAYSI AL-BASTI;00592011-INGLES P.E.O.I.;4
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597031-EDUCACIÓN INFANTIL;3
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597032-LENGUA EXTRANJERA-INGLÉS;1
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597034-EDUCACIÓN FÍSICA;1
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597035-MÚSICA;1
MAESTROS;GRANADA;BAZA;18010252-C.E.I.P. JABALCÓN;00597036-PEDAGOGÍA TERAPÉUTICA;2
